response,pairA_1,pairA_2,pairB_1,pairB_2,subject
1,2.443460953,4.276056667,0.261799388,1.396263402,80
1,1.658062789,4.450589593,5.148721293,6.021385919,80
1,0.436332313,1.308996939,2.00712864,5.846852994,80
1,0.698131701,1.047197551,1.134464014,4.188790205,80
0,0.698131701,2.530727415,2.967059728,3.141592654,80
1,3.490658504,3.665191429,4.625122518,5.672320069,80
1,5.235987756,5.410520681,1.483529864,2.268928028,80
1,4.188790205,4.886921906,0.261799388,2.35619449,80
0,0.698131701,3.403392041,4.450589593,4.625122518,80
0,0.698131701,4.537856055,5.235987756,6.195918845,80
0,2.181661565,3.839724354,5.235987756,5.759586532,80
1,4.450589593,4.71238898,5.148721293,5.846852994,80
1,5.148721293,5.672320069,0.087266463,3.141592654,80
1,2.443460953,2.705260341,3.839724354,5.410520681,80
0,0.872664626,1.047197551,5.585053606,5.759586532,80
1,5.759586532,6.195918845,0.959931089,4.450589593,80
1,0,1.047197551,1.134464014,2.00712864,80
0,4.886921906,6.195918845,3.054326191,3.577924967,80
1,0.610865238,1.745329252,3.054326191,4.276056667,80
0,3.752457892,5.934119457,2.181661565,2.792526803,80
1,2.967059728,6.108652382,1.134464014,1.832595715,80
1,1.134464014,1.919862177,3.403392041,4.276056667,80
1,0.34906585,0.959931089,4.974188368,5.061454831,80
1,4.36332313,6.108652382,0.174532925,4.101523742,80
1,1.308996939,4.276056667,4.625122518,6.021385919,80
0,2.443460953,5.934119457,0.087266463,1.658062789,80
1,0.523598776,2.094395102,4.101523742,6.021385919,80
0,4.886921906,6.195918845,0.959931089,2.00712864,80
0,3.141592654,4.450589593,2.967059728,3.054326191,80
1,1.658062789,3.403392041,4.276056667,5.846852994,80
0,0.34906585,1.483529864,1.919862177,4.71238898,80
1,3.141592654,3.839724354,4.101523742,6.021385919,80
0,0,2.268928028,3.926990817,5.497787144,80
1,2.967059728,3.490658504,4.01425728,6.195918845,80
1,2.705260341,3.839724354,0.436332313,1.134464014,80
0,2.792526803,6.195918845,0.34906585,2.705260341,80
1,2.967059728,3.141592654,0.610865238,0.698131701,80
0,0.610865238,1.745329252,4.974188368,5.148721293,80
0,3.141592654,4.71238898,1.570796327,1.745329252,80
1,1.134464014,4.71238898,4.799655443,5.323254219,80
0,3.054326191,6.195918845,0,2.967059728,80
0,2.967059728,5.585053606,0,2.00712864,80
0,2.530727415,3.839724354,5.497787144,6.195918845,80
1,4.974188368,5.759586532,2.181661565,2.443460953,80
1,2.705260341,4.886921906,5.235987756,5.585053606,80
0,2.181661565,3.490658504,1.745329252,2.00712864,80
0,1.832595715,5.672320069,1.047197551,1.221730476,80
0,0.087266463,1.396263402,2.181661565,2.268928028,80
0,0.959931089,1.047197551,5.672320069,6.195918845,80
0,2.443460953,3.141592654,5.323254219,5.410520681,80
1,3.228859116,3.665191429,0.174532925,2.792526803,80
1,3.577924967,3.665191429,0.523598776,3.141592654,80
1,4.36332313,5.323254219,0.174532925,2.879793266,80
1,2.792526803,3.839724354,1.919862177,2.181661565,80
1,5.672320069,6.195918845,0.436332313,2.617993878,80
0,1.134464014,3.141592654,4.450589593,5.585053606,80
0,4.01425728,5.672320069,0.872664626,1.658062789,80
0,0.872664626,3.316125579,4.886921906,5.410520681,80
0,1.919862177,5.061454831,5.410520681,6.021385919,80
0,2.181661565,3.490658504,4.36332313,5.061454831,80
1,1.919862177,2.00712864,2.35619449,6.195918845,80
1,1.832595715,2.617993878,4.36332313,4.886921906,80
1,1.134464014,2.181661565,2.530727415,4.886921906,80
1,4.974188368,5.672320069,0.698131701,3.228859116,80
0,0.174532925,3.316125579,6.021385919,6.108652382,80
1,2.443460953,2.617993878,4.625122518,5.672320069,80
0,4.36332313,6.021385919,2.530727415,2.705260341,80
0,0,1.308996939,3.839724354,6.021385919,80
1,5.934119457,6.195918845,2.705260341,4.188790205,80
1,5.846852994,6.195918845,1.832595715,4.625122518,80
1,0.261799388,1.221730476,4.537856055,6.108652382,80
1,0.436332313,0.698131701,2.181661565,5.410520681,80
1,0.610865238,0.959931089,2.181661565,5.410520681,80
1,0,0.698131701,3.141592654,5.934119457,80
1,0.34906585,1.483529864,1.832595715,2.967059728,80
1,1.134464014,4.36332313,4.450589593,5.934119457,80
1,2.792526803,5.759586532,1.047197551,1.658062789,80
1,0.785398163,1.832595715,2.094395102,4.974188368,80
1,3.752457892,4.276056667,0.261799388,2.530727415,80
1,0.698131701,0.959931089,4.36332313,5.148721293,80
1,2.967059728,3.577924967,4.799655443,5.235987756,80
0,0.872664626,3.403392041,4.450589593,5.934119457,80
0,1.396263402,3.577924967,5.061454831,5.585053606,80
1,2.879793266,3.316125579,1.308996939,2.705260341,80
1,6.108652382,6.195918845,0.959931089,3.577924967,80
1,2.617993878,3.839724354,0.087266463,1.919862177,80
1,0.959931089,5.410520681,5.585053606,5.846852994,80
1,1.483529864,2.35619449,3.490658504,4.974188368,80
0,2.879793266,4.276056667,2.617993878,2.792526803,80
1,5.846852994,5.934119457,3.752457892,4.101523742,80
0,2.617993878,4.974188368,0.261799388,2.530727415,80
1,4.71238898,5.061454831,1.832595715,3.316125579,80
1,0.523598776,1.134464014,5.323254219,5.759586532,80
0,2.617993878,4.101523742,0.087266463,0.436332313,80
1,0.174532925,1.308996939,2.268928028,3.228859116,80
0,4.625122518,5.497787144,3.752457892,3.926990817,80
0,1.483529864,4.625122518,5.061454831,6.195918845,80
1,0.174532925,0.698131701,3.141592654,4.36332313,80
1,3.490658504,4.537856055,0.523598776,2.879793266,80
1,4.450589593,5.148721293,0.610865238,4.188790205,80
1,1.483529864,2.181661565,5.235987756,5.410520681,80
0,0.872664626,3.228859116,3.490658504,3.752457892,80
0,4.886921906,5.846852994,2.443460953,4.101523742,80
1,3.490658504,4.537856055,0.261799388,3.141592654,80
0,1.396263402,4.799655443,5.410520681,5.585053606,80
1,0.34906585,1.832595715,2.705260341,5.759586532,80
1,5.672320069,5.846852994,2.705260341,5.585053606,80
0,1.832595715,4.974188368,1.047197551,1.221730476,80
1,4.101523742,4.799655443,1.570796327,1.919862177,80
0,4.71238898,5.934119457,2.705260341,3.054326191,80
0,3.316125579,6.195918845,0,3.228859116,80
0,3.926990817,4.36332313,1.919862177,2.181661565,80
1,5.759586532,5.934119457,5.410520681,5.585053606,80
1,4.01425728,4.276056667,0.087266463,0.523598776,80
0,1.745329252,3.403392041,4.188790205,4.36332313,80
1,4.188790205,6.021385919,0,1.134464014,80
0,3.403392041,4.71238898,0.698131701,1.396263402,80
0,0,1.483529864,3.665191429,5.934119457,80
1,0.523598776,0.872664626,3.403392041,4.276056667,80
1,0.523598776,2.35619449,2.443460953,6.108652382,80
1,5.235987756,5.934119457,0.087266463,2.967059728,80
0,0.436332313,4.625122518,5.410520681,5.759586532,80
1,1.134464014,1.221730476,1.919862177,2.443460953,80
0,2.967059728,6.108652382,0.436332313,2.443460953,80
0,2.530727415,2.879793266,2.967059728,4.276056667,80
1,3.665191429,3.752457892,1.396263402,1.832595715,80
1,0.087266463,0.698131701,1.396263402,4.276056667,80
0,1.134464014,1.745329252,1.919862177,2.705260341,80
0,3.403392041,3.752457892,2.967059728,3.316125579,80
0,2.268928028,4.101523742,0.34906585,0.785398163,80
1,2.443460953,3.141592654,4.36332313,5.235987756,80
1,0,0.087266463,0.610865238,2.35619449,80
1,0.436332313,0.523598776,3.316125579,4.974188368,80
1,0.34906585,1.134464014,3.054326191,5.497787144,80
1,4.537856055,5.846852994,0.261799388,0.872664626,80
1,1.658062789,3.403392041,4.537856055,4.71238898,80
0,5.934119457,6.021385919,1.570796327,2.35619449,80
1,3.228859116,3.752457892,4.450589593,4.974188368,80
1,4.36332313,5.759586532,3.665191429,3.839724354,80
1,4.36332313,4.450589593,0.261799388,3.926990817,80
0,0.436332313,4.276056667,4.450589593,5.846852994,80
1,4.01425728,4.450589593,0.610865238,1.308996939,80
0,1.483529864,4.188790205,4.625122518,5.934119457,80
1,4.537856055,4.799655443,2.181661565,2.617993878,80
1,5.585053606,5.759586532,5.061454831,5.323254219,80
1,3.926990817,4.625122518,3.403392041,3.839724354,80
1,0.087266463,0.523598776,1.658062789,3.490658504,80
1,0.698131701,1.658062789,4.01425728,5.148721293,80
1,0.872664626,1.134464014,2.268928028,5.235987756,80
1,1.483529864,1.745329252,3.141592654,5.759586532,80
1,2.443460953,3.490658504,3.665191429,5.235987756,80
0,5.235987756,6.021385919,4.974188368,5.148721293,80
1,1.221730476,3.577924967,3.926990817,5.846852994,80
0,4.101523742,6.195918845,0.174532925,0.872664626,80
1,4.101523742,6.021385919,0.261799388,4.01425728,80
0,3.228859116,5.235987756,0,2.35619449,80
1,3.926990817,4.450589593,0.785398163,1.658062789,80
0,0.959931089,1.919862177,2.181661565,4.886921906,80
1,3.054326191,4.974188368,0.610865238,1.745329252,80
1,5.410520681,6.021385919,2.617993878,4.625122518,80
1,2.967059728,3.752457892,0.698131701,1.745329252,80
0,1.396263402,1.483529864,3.752457892,3.926990817,80
1,0.174532925,0.872664626,3.665191429,5.148721293,80
1,1.658062789,1.745329252,3.054326191,4.71238898,80
0,0,2.705260341,2.967059728,3.839724354,80
1,1.570796327,1.745329252,3.054326191,4.974188368,80
1,3.490658504,3.926990817,4.71238898,5.934119457,80
1,3.490658504,4.188790205,0.610865238,2.443460953,80
1,4.101523742,5.323254219,1.308996939,2.792526803,80
1,1.483529864,2.094395102,0.872664626,1.308996939,80
1,2.530727415,3.839724354,4.188790205,5.148721293,80
0,3.228859116,5.934119457,0.34906585,1.658062789,80
1,2.443460953,3.054326191,4.101523742,4.799655443,80
0,2.00712864,2.094395102,2.792526803,4.974188368,80
0,3.752457892,4.71238898,2.00712864,3.577924967,80
1,3.926990817,5.061454831,1.832595715,3.839724354,80
1,3.665191429,5.061454831,0.436332313,1.570796327,80
0,2.181661565,5.497787144,0.698131701,1.658062789,80
1,2.705260341,3.752457892,4.01425728,5.410520681,80
1,1.396263402,2.181661565,3.141592654,5.323254219,80
0,0,2.879793266,2.967059728,6.195918845,80
0,3.839724354,5.061454831,2.00712864,2.443460953,80
0,0.436332313,2.181661565,3.926990817,6.195918845,80
1,5.410520681,6.021385919,4.799655443,5.323254219,80
0,4.71238898,6.108652382,2.094395102,2.443460953,80
0,1.221730476,2.617993878,3.577924967,4.450589593,80
1,1.047197551,3.054326191,5.061454831,5.235987756,80
0,2.792526803,4.450589593,2.181661565,2.443460953,80
0,1.221730476,3.577924967,4.974188368,5.759586532,80
1,1.570796327,1.832595715,4.01425728,4.799655443,80
0,3.665191429,6.195918845,1.396263402,2.617993878,80
0,2.967059728,4.188790205,5.410520681,6.021385919,80
1,1.308996939,1.832595715,2.792526803,5.497787144,80
0,0,4.974188368,5.410520681,5.934119457,80
0,1.745329252,3.228859116,0.959931089,1.658062789,80
1,0.872664626,1.658062789,1.832595715,3.665191429,80
1,4.974188368,5.497787144,1.047197551,2.967059728,80
0,2.967059728,3.490658504,0.261799388,1.919862177,80
1,0.087266463,1.308996939,5.148721293,5.934119457,80
0,0,4.974188368,5.061454831,6.108652382,80
0,1.308996939,4.276056667,4.537856055,4.886921906,80
0,0.174532925,2.181661565,3.141592654,4.276056667,81
1,0.872664626,1.570796327,1.658062789,4.71238898,81
1,0.261799388,1.658062789,2.705260341,5.934119457,81
1,5.061454831,5.323254219,1.134464014,4.974188368,81
0,1.658062789,3.839724354,4.276056667,5.846852994,81
1,0.087266463,0.174532925,1.483529864,3.316125579,81
0,2.792526803,5.323254219,0.872664626,1.832595715,81
0,2.617993878,4.537856055,0.261799388,1.308996939,81
1,4.188790205,4.71238898,1.658062789,2.617993878,81
1,1.047197551,1.919862177,2.705260341,4.625122518,81
1,2.792526803,3.577924967,4.276056667,5.148721293,81
1,0.261799388,0.698131701,0.785398163,4.537856055,81
0,5.148721293,6.195918845,1.745329252,1.832595715,81
1,1.483529864,2.181661565,3.665191429,5.672320069,81
1,5.235987756,5.672320069,2.00712864,3.577924967,81
1,1.308996939,2.181661565,3.577924967,5.759586532,81
0,1.483529864,3.752457892,5.148721293,5.672320069,81
1,0.087266463,2.00712864,2.094395102,5.410520681,81
1,4.276056667,4.625122518,1.832595715,2.35619449,81
0,0.34906585,3.490658504,5.759586532,5.846852994,81
1,4.886921906,4.974188368,2.00712864,4.188790205,81
0,1.396263402,2.705260341,5.672320069,5.759586532,81
0,1.745329252,2.35619449,3.490658504,3.665191429,81
1,1.221730476,1.658062789,3.752457892,4.01425728,81
1,4.974188368,6.108652382,0.785398163,2.705260341,81
0,0.261799388,4.188790205,5.323254219,5.410520681,81
0,2.35619449,4.276056667,1.047197551,1.658062789,81
1,4.537856055,4.886921906,2.443460953,3.141592654,81
1,3.926990817,5.235987756,0.959931089,3.490658504,81
1,4.974188368,5.934119457,1.745329252,4.537856055,81
1,4.36332313,4.537856055,2.530727415,3.665191429,81
0,5.410520681,6.108652382,2.967059728,3.141592654,81
0,3.054326191,4.188790205,1.308996939,2.35619449,81
1,3.926990817,4.450589593,0,3.490658504,81
1,1.396263402,2.443460953,3.839724354,4.625122518,81
0,2.705260341,6.108652382,0,1.308996939,81
1,5.934119457,6.195918845,2.705260341,3.577924967,81
0,4.188790205,5.759586532,0.610865238,1.483529864,81
0,3.577924967,5.759586532,0.872664626,1.919862177,81
1,1.134464014,2.00712864,2.530727415,3.141592654,81
0,2.967059728,3.490658504,1.658062789,2.094395102,81
1,3.054326191,3.665191429,4.276056667,5.323254219,81
1,4.974188368,5.759586532,1.221730476,4.799655443,81
0,2.967059728,5.235987756,0.698131701,0.959931089,81
1,3.054326191,3.577924967,0,1.570796327,81
1,0.610865238,1.047197551,2.00712864,2.617993878,81
0,1.221730476,4.799655443,5.410520681,5.585053606,81
0,0.785398163,4.886921906,5.323254219,5.410520681,81
1,5.497787144,6.195918845,1.570796327,5.148721293,81
1,5.235987756,5.410520681,0.872664626,5.148721293,81
0,0.34906585,2.705260341,4.537856055,5.934119457,81
0,0,1.396263402,5.148721293,6.021385919,81
1,5.235987756,6.021385919,0.087266463,2.443460953,81
1,4.188790205,5.410520681,0.959931089,3.403392041,81
1,3.665191429,3.926990817,0,1.570796327,81
1,0.436332313,0.785398163,3.316125579,3.926990817,81
1,2.00712864,2.967059728,4.101523742,6.108652382,81
1,2.443460953,3.228859116,4.974188368,5.846852994,81
0,1.134464014,2.967059728,5.672320069,6.195918845,81
1,2.094395102,2.530727415,4.101523742,4.886921906,81
1,0,2.967059728,3.054326191,6.195918845,81
1,2.181661565,2.705260341,3.141592654,4.188790205,81
0,0.261799388,3.665191429,5.410520681,6.108652382,81
1,3.752457892,4.625122518,1.396263402,3.141592654,81
1,5.410520681,5.846852994,0.436332313,5.323254219,81
0,2.530727415,6.021385919,1.308996939,1.570796327,81
0,1.134464014,3.752457892,4.450589593,5.148721293,81
0,2.792526803,4.886921906,5.672320069,5.934119457,81
0,0.261799388,2.443460953,5.061454831,5.585053606,81
1,4.276056667,4.974188368,1.134464014,3.490658504,81
1,0.436332313,0.610865238,2.617993878,4.886921906,81
1,3.054326191,3.141592654,0.698131701,2.879793266,81
1,1.919862177,2.443460953,0.261799388,0.872664626,81
1,4.101523742,6.108652382,0.436332313,2.268928028,81
0,0.698131701,1.919862177,4.36332313,6.108652382,81
0,5.410520681,5.759586532,4.01425728,4.101523742,81
1,0.34906585,2.181661565,2.879793266,4.625122518,81
1,1.832595715,2.443460953,4.537856055,5.148721293,81
0,0.698131701,2.967059728,4.799655443,5.672320069,81
1,4.799655443,6.108652382,0,4.188790205,81
1,0.610865238,1.047197551,4.276056667,4.886921906,81
1,3.054326191,4.71238898,0.698131701,1.832595715,81
1,0,0.261799388,1.832595715,5.410520681,81
1,4.799655443,6.021385919,1.396263402,4.276056667,81
0,0.087266463,2.094395102,4.625122518,4.71238898,81
1,2.967059728,3.577924967,3.665191429,5.585053606,81
0,2.530727415,4.799655443,5.846852994,6.195918845,81
0,2.00712864,4.101523742,5.497787144,5.759586532,81
0,4.01425728,5.585053606,1.919862177,3.054326191,81
1,5.934119457,6.108652382,4.450589593,5.061454831,81
1,5.323254219,5.759586532,2.181661565,4.450589593,81
1,3.490658504,4.886921906,2.094395102,3.228859116,81
1,2.181661565,2.530727415,2.967059728,4.36332313,81
0,2.094395102,3.054326191,4.101523742,4.537856055,81
1,0.436332313,0.959931089,3.141592654,4.886921906,81
0,2.617993878,4.974188368,0.261799388,2.268928028,81
1,0.174532925,0.523598776,2.00712864,2.443460953,81
0,5.148721293,5.934119457,0.523598776,0.698131701,81
0,2.268928028,5.497787144,0.087266463,2.181661565,81
0,1.221730476,3.141592654,4.101523742,5.759586532,81
0,2.879793266,4.188790205,1.483529864,2.268928028,81
0,0.087266463,2.443460953,3.316125579,4.188790205,81
0,0.698131701,3.228859116,3.316125579,5.061454831,81
0,2.094395102,3.839724354,5.585053606,6.021385919,81
0,2.967059728,6.108652382,0.872664626,1.570796327,81
0,1.221730476,4.625122518,5.410520681,5.934119457,81
0,2.705260341,6.195918845,2.094395102,2.268928028,81
1,3.839724354,4.799655443,0.087266463,0.698131701,81
0,1.047197551,2.617993878,4.36332313,4.625122518,81
1,5.497787144,5.934119457,2.792526803,4.537856055,81
1,2.35619449,2.443460953,3.141592654,3.665191429,81
1,1.308996939,1.396263402,4.886921906,5.410520681,81
0,0.523598776,3.926990817,4.101523742,5.934119457,81
1,1.134464014,1.745329252,0.087266463,0.872664626,81
0,1.047197551,2.181661565,5.585053606,5.759586532,81
1,0.087266463,2.617993878,3.490658504,5.672320069,81
1,2.967059728,3.490658504,4.188790205,5.846852994,81
1,5.148721293,5.410520681,1.919862177,4.01425728,81
0,1.134464014,3.926990817,4.537856055,5.148721293,81
0,2.530727415,3.665191429,0.959931089,1.221730476,81
1,3.490658504,4.01425728,0.959931089,3.403392041,81
1,0.698131701,1.221730476,1.832595715,5.759586532,81
0,3.839724354,5.497787144,2.705260341,2.967059728,81
1,5.410520681,5.585053606,0.959931089,5.061454831,81
0,2.530727415,4.974188368,5.497787144,5.672320069,81
1,4.36332313,4.625122518,1.396263402,3.403392041,81
0,2.967059728,3.665191429,4.886921906,5.759586532,81
1,2.181661565,2.530727415,3.752457892,6.195918845,81
0,2.530727415,4.537856055,0.087266463,1.570796327,81
0,0.436332313,2.530727415,3.926990817,4.101523742,81
1,3.316125579,6.195918845,0,3.228859116,81
1,0.087266463,2.268928028,2.792526803,5.672320069,81
0,0.34906585,1.047197551,3.839724354,4.537856055,81
1,5.235987756,5.497787144,1.308996939,1.832595715,81
1,2.443460953,3.316125579,4.799655443,5.497787144,81
1,4.537856055,5.235987756,0,2.879793266,81
1,1.745329252,2.443460953,0.436332313,1.483529864,81
0,3.577924967,5.672320069,0.436332313,1.832595715,81
0,2.879793266,6.108652382,0.34906585,0.872664626,81
1,4.71238898,5.672320069,2.094395102,4.537856055,81
1,4.276056667,5.934119457,2.00712864,3.228859116,81
0,1.308996939,4.974188368,5.672320069,6.195918845,81
0,1.745329252,2.443460953,4.188790205,4.276056667,81
0,0.610865238,1.919862177,2.35619449,3.665191429,81
1,5.148721293,6.108652382,0.698131701,3.665191429,81
